GlobalId,Type,Name,PredefinedType
1wBBaWkZr7TAnfZiPZvFMT,IfcDuctFitting,M_Round Tee:Standard:1946493,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFLb,IfcDuctFitting,M_Round Tee:Standard:1946501,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFLf,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1946505,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFLj,IfcDuctFitting,M_Round Tee:Standard:1946509,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFLn,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1946513,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFLr,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1946517,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFL7,IfcDuctFitting,M_Round Tee:Standard:1946535,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFLD,IfcDuctFitting,M_Round Elbow:2 D:1946541,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFLF,IfcDuctFitting,M_Round Tee:Standard:1946543,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFLP,IfcDuctFitting,M_Round Elbow:2 D:1946553,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFLR,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1946555,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFKX,IfcDuctFitting,M_Round Tee:Standard:1946561,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFKb,IfcDuctFitting,M_Round Elbow:2 D:1946565,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFKd,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1946567,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFKj,IfcDuctFitting,M_Round Tee:Standard:1946573,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFKn,IfcDuctFitting,M_Round Elbow:2 D:1946577,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFKp,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1946579,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFKv,IfcDuctFitting,M_Round Tee:Standard:1946585,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFKz,IfcDuctFitting,M_Round Elbow:2 D:1946589,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFK$,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1946591,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFK5,IfcDuctFitting,M_Round Tee:Standard:1946597,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFK7,IfcDuctFitting,M_Round Elbow:2 D:1946599,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFKC,IfcDuctFitting,M_Round Tee:Standard:1946604,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFKO,IfcDuctFitting,M_Round Tee:Standard:1946616,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFKU,IfcDuctFitting,M_Round Tee:Standard:1946622,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFBf,IfcDuctFitting,M_Round Elbow:2 D:1946633,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFBj,IfcDuctFitting,M_Round Tee:Standard:1946637,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFBy,IfcDuctFitting,M_Round Elbow:2 D:1946652,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFB2,IfcDuctFitting,M_Round Elbow:2 D:1946658,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFB6,IfcDuctFitting,M_Round Tee:Standard:1946662,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFBC,IfcDuctFitting,M_Round Tee:Standard:1946668,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFBI,IfcDuctFitting,M_Round Elbow:2 D:1946674,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFBO,IfcDuctFitting,M_Round Elbow:2 D:1946680,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFBQ,IfcDuctFitting,M_Round Elbow:2 D:1946682,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFAY,IfcDuctFitting,M_Round Tee:Standard:1946690,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFAz,IfcDuctFitting,M_Round Tee:Standard:1946717,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFA3,IfcDuctFitting,M_Round Tee:Standard:1946723,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFAB,IfcDuctFitting,M_Round Tee:Standard:1946731,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFAJ,IfcDuctFitting,M_Round Tee:Standard:1946739,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFAP,IfcDuctFitting,M_Round Tee:Standard:1946745,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFAV,IfcDuctFitting,M_Round Tee:Standard:1946751,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF9b,IfcDuctFitting,M_Round Tee:Standard:1946757,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF9l,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1946767,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF9p,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1946771,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF9t,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1946775,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF9x,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1946779,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF9z,IfcDuctFitting,M_Round Tee:Standard:1946781,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF95,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1946789,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF97,IfcDuctFitting,M_Round Elbow:2 D:1946791,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF9B,IfcDuctFitting,M_Round Tee:Standard:1946795,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF9H,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1946801,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF9L,IfcDuctFitting,M_Round Tee:Standard:1946805,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF9R,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1946811,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF9T,IfcDuctFitting,M_Round Tee:Standard:1946813,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF8Z,IfcDuctFitting,M_Round Elbow:2 D:1946819,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF8d,IfcDuctFitting,M_Round Elbow:2 D:1946823,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF8l,IfcDuctFitting,M_Round Tee:Standard:1946831,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF8r,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1946837,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF8v,IfcDuctFitting,M_Round Tee:Standard:1946841,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF8$,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1946847,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF81,IfcDuctFitting,M_Round Tee:Standard:1946849,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF8B,IfcDuctFitting,M_Round Tee:Standard:1946859,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF8K,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1946868,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF8M,IfcDuctFitting,Ventilation - Bøjning - BKU:BKU:1946870,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF8S,IfcDuctFitting,M_Round Tee:Standard:1946876,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFFW,IfcDuctFitting,M_Round Elbow:2 D:1946880,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFFY,IfcDuctFitting,M_Round Tee:Standard:1946882,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFFa,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1946884,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFFc,IfcDuctFitting,M_Round Tee:Standard:1946886,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFFk,IfcDuctFitting,M_Round Tee:Standard:1946894,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFFs,IfcDuctFitting,M_Round Cross:Standard:1946902,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFFy,IfcDuctFitting,M_Round Tee:Standard:1946908,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFF2,IfcDuctFitting,M_Round Tee:Standard:1946914,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFF8,IfcDuctFitting,M_Round Tee:Standard:1946920,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFFC,IfcDuctFitting,M_Round Tee:Standard:1946924,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFFK,IfcDuctFitting,Ventilation - Bøjning - BKU:BKU:1946932,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFFM,IfcDuctFitting,M_Round Tee:Standard:1946934,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFFU,IfcDuctFitting,M_Round Elbow:2 D:1946942,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFEY,IfcDuctFitting,M_Round Tee:Standard:1946946,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFEr,IfcDuctFitting,M_Round Tee:Standard:1946965,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFEx,IfcDuctFitting,M_Round Elbow:2 D:1946971,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFE$,IfcDuctFitting,M_Round Tee:Standard:1946975,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFE3,IfcDuctFitting,M_Round Elbow:2 D:1946979,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFE5,IfcDuctFitting,M_Round Tee:Standard:1946981,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFEH,IfcDuctFitting,M_Round Cross:Standard:1946993,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFEJ,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1946995,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFEP,IfcDuctFitting,M_Round Elbow:2 D:1947001,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFET,IfcDuctFitting,M_Round Tee:Standard:1947005,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFDa,IfcDuctFitting,M_Round Tee:Standard:1947012,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFDe,IfcDuctFitting,M_Round Elbow:2 D:1947016,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFDg,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1947018,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFDi,IfcDuctFitting,M_Round Elbow:2 D:1947020,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFDk,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1947022,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFDo,IfcDuctFitting,M_Round Tee:Standard:1947026,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFDs,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1947030,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFDv,IfcDuctFitting,M_Round Tee:Standard:1947033,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFD5,IfcDuctFitting,M_Round Elbow:2 D:1947045,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFD7,IfcDuctFitting,M_Round Elbow:2 D:1947047,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFD9,IfcDuctFitting,M_Round Tee:Standard:1947049,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFDH,IfcDuctFitting,M_Round Elbow:2 D:1947057,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFDJ,IfcDuctFitting,M_Round Elbow:2 D:1947059,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFDT,IfcDuctFitting,M_Round Elbow:2 D:1947069,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFDV,IfcDuctFitting,M_Round Elbow:2 D:1947071,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFCX,IfcDuctFitting,M_Round Cross:Standard:1947073,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFCf,IfcDuctFitting,M_Round Elbow:2 D:1947081,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFCh,IfcDuctFitting,M_Round Elbow:2 D:1947083,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFCr,IfcDuctFitting,M_Round Elbow:2 D:1947093,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFCt,IfcDuctFitting,M_Round Elbow:2 D:1947095,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFCv,IfcDuctFitting,M_Round Cross:Standard:1947097,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFC1,IfcDuctFitting,M_Round Elbow:2 D:1947105,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFC3,IfcDuctFitting,M_Round Elbow:2 D:1947107,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFCD,IfcDuctFitting,M_Round Elbow:2 D:1947117,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFCF,IfcDuctFitting,M_Round Elbow:2 D:1947119,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFCH,IfcDuctFitting,M_Round Cross:Standard:1947121,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFCP,IfcDuctFitting,M_Round Elbow:2 D:1947129,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFCR,IfcDuctFitting,M_Round Elbow:2 D:1947131,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFCV,IfcDuctFitting,M_Round Tee:Standard:1947135,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF3d,IfcDuctFitting,M_Round Elbow:2 D:1947143,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF3f,IfcDuctFitting,M_Round Elbow:2 D:1947145,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF3k,IfcDuctFitting,M_Round Tee:Standard:1947150,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF3s,IfcDuctFitting,M_Round Elbow:2 D:1947158,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF3u,IfcDuctFitting,M_Round Elbow:2 D:1947160,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF3y,IfcDuctFitting,M_Round Tee:Standard:1947164,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF34,IfcDuctFitting,M_Round Elbow:2 D:1947172,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF36,IfcDuctFitting,M_Round Elbow:2 D:1947174,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF3H,IfcDuctFitting,M_Round Elbow:2 D:1947185,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF3J,IfcDuctFitting,M_Round Elbow:2 D:1947187,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF3N,IfcDuctFitting,M_Round Tee:Standard:1947191,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF3T,IfcDuctFitting,M_Round Elbow:2 D:1947197,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF3V,IfcDuctFitting,M_Round Elbow:2 D:1947199,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF2Z,IfcDuctFitting,M_Round Tee:Standard:1947203,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF2h,IfcDuctFitting,M_Round Elbow:2 D:1947211,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF2j,IfcDuctFitting,M_Round Elbow:2 D:1947213,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF2t,IfcDuctFitting,M_Round Elbow:2 D:1947223,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF2v,IfcDuctFitting,M_Round Elbow:2 D:1947225,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF2z,IfcDuctFitting,M_Round Elbow:2 D:1947229,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF2$,IfcDuctFitting,M_Round Elbow:2 D:1947231,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF21,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1947233,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF25,IfcDuctFitting,M_Round Elbow:2 D:1947237,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF29,IfcDuctFitting,M_Round Tee:Standard:1947241,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF2L,IfcDuctFitting,M_Round Elbow:2 D:1947253,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF2N,IfcDuctFitting,M_Round Elbow:2 D:1947255,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF1X,IfcDuctFitting,M_Round Elbow:2 D:1947265,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF1d,IfcDuctFitting,M_Round Elbow:2 D:1947271,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF1f,IfcDuctFitting,M_Round Elbow:2 D:1947273,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF1l,IfcDuctFitting,M_Round Elbow:2 D:1947279,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF1n,IfcDuctFitting,M_Round Elbow:2 D:1947281,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF1t,IfcDuctFitting,M_Round Elbow:2 D:1947287,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF1v,IfcDuctFitting,M_Round Elbow:2 D:1947289,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF1J,IfcDuctFitting,M_Round Tee:Standard:1947315,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF0X,IfcDuctFitting,M_Round Tee:Standard:1947329,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF0d,IfcDuctFitting,M_Round Tee:Standard:1947335,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF0j,IfcDuctFitting,M_Round Tee:Standard:1947341,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF0p,IfcDuctFitting,M_Round Tee:Standard:1947347,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF0v,IfcDuctFitting,M_Round Tee:Standard:1947353,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF0$,IfcDuctFitting,M_Round Tee:Standard:1947359,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF05,IfcDuctFitting,M_Round Tee:Standard:1947365,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF0B,IfcDuctFitting,M_Round Tee:Standard:1947371,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF0H,IfcDuctFitting,M_Round Tee:Standard:1947377,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF0N,IfcDuctFitting,M_Round Tee:Standard:1947383,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF0T,IfcDuctFitting,M_Round Elbow:2 D:1947389,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF0V,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1947391,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF7b,IfcDuctFitting,M_Round Elbow:2 D:1947397,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF7d,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1947399,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF7h,IfcDuctFitting,M_Round Tee:Standard:1947403,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF7n,IfcDuctFitting,M_Round Tee:Standard:1947409,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF7t,IfcDuctFitting,M_Round Tee:Standard:1947415,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF7z,IfcDuctFitting,M_Round Tee:Standard:1947421,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF73,IfcDuctFitting,M_Round Tee:Standard:1947427,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF79,IfcDuctFitting,M_Round Tee:Standard:1947433,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF7B,IfcDuctFitting,M_Round Tee:Standard:1947435,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF7F,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1947439,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF7J,IfcDuctFitting,M_Round Elbow:2 D:1947443,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF7L,IfcDuctFitting,M_Round Tee:Standard:1947445,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF7P,IfcDuctFitting,M_Round Cross:Standard:1947449,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF7V,IfcDuctFitting,M_Round Elbow:2 D:1947455,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF6Z,IfcDuctFitting,M_Round Tee:Standard:1947459,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF6f,IfcDuctFitting,M_Round Elbow:2 D:1947465,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF6n,IfcDuctFitting,M_Round Tee:Standard:1947473,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF6t,IfcDuctFitting,M_Round Tee:Standard:1947479,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF6_,IfcDuctFitting,M_Round Elbow:2 D:1947486,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF60,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1947488,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF66,IfcDuctFitting,M_Round Tee:Standard:1947494,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF6A,IfcDuctFitting,M_Round Tee:Standard:1947498,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF6J,IfcDuctFitting,M_Round Tee:Standard:1947507,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF6P,IfcDuctFitting,M_Round Tee:Standard:1947513,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF6V,IfcDuctFitting,M_Round Tee:Standard:1947519,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF5Z,IfcDuctFitting,M_Round Tee:Standard:1947523,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF5h,IfcDuctFitting,M_Round Elbow:2 D:1947531,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF5r,IfcDuctFitting,M_Round Elbow:2 D:1947541,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF5t,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1947543,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF5x,IfcDuctFitting,M_Round Tee:Standard:1947547,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF51,IfcDuctFitting,M_Round Tee:Standard:1947553,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF57,IfcDuctFitting,M_Round Tee:Standard:1947559,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF5H,IfcDuctFitting,M_Round Elbow:2 D:1947569,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF5L,IfcDuctFitting,M_Round Tee:Standard:1947573,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF5P,IfcDuctFitting,M_Round Tee:Standard:1947577,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF5R,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1947579,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF4Z,IfcDuctFitting,M_Round Elbow:2 D:1947587,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF4d,IfcDuctFitting,M_Round Tee:Standard:1947591,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF43,IfcDuctFitting,M_Round Cross:Standard:1947619,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF49,IfcDuctFitting,M_Round Cross:Standard:1947625,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF4H,IfcDuctFitting,M_Round Cross:Standard:1947633,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF4R,IfcDuctFitting,M_Round Elbow:2 D:1947643,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF4T,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1947645,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFxZ,IfcDuctFitting,M_Round Cross:Standard:1947651,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFxf,IfcDuctFitting,M_Round Tee:Standard:1947657,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFxl,IfcDuctFitting,M_Round Tee:Standard:1947663,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFxr,IfcDuctFitting,M_Round Tee:Standard:1947669,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFxx,IfcDuctFitting,M_Round Tee:Standard:1947675,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFx1,IfcDuctFitting,M_Round Tee:Standard:1947681,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFx7,IfcDuctFitting,M_Round Tee:Standard:1947687,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFxD,IfcDuctFitting,M_Round Tee:Standard:1947693,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFxJ,IfcDuctFitting,M_Round Elbow:2 D:1947699,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFxL,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1947701,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFxN,IfcDuctFitting,M_Round Cross:Standard:1947703,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFxV,IfcDuctFitting,M_Round Elbow:2 D:1947711,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFwh,IfcDuctFitting,M_Round Tee:Standard:1947723,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFwn,IfcDuctFitting,M_Round Tee:Standard:1947729,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFwt,IfcDuctFitting,M_Round Tee:Standard:1947735,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFwz,IfcDuctFitting,M_Round Tee:Standard:1947741,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFw3,IfcDuctFitting,M_Round Tee:Standard:1947747,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFw9,IfcDuctFitting,M_Round Tee:Standard:1947753,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFwF,IfcDuctFitting,M_Round Tee:Standard:1947759,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFwL,IfcDuctFitting,M_Round Elbow:2 D:1947765,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFwN,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1947767,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFwP,IfcDuctFitting,M_Round Tee:Standard:1947769,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFwT,IfcDuctFitting,Ventilation - Bøjning - BKFU:BKFU:1947773,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFwV,IfcDuctFitting,M_Round Elbow:2 D:1947775,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFvX,IfcDuctFitting,M_Round Elbow:2 D:1947777,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFvZ,IfcDuctFitting,M_Round Transition - Angle:45 Degree:1947779,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFvb,IfcDuctFitting,M_Round Tee:Standard:1947781,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFvd,IfcDuctFitting,M_Round Tee:Standard:1947783,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFvh,IfcDuctFitting,M_Round Elbow:2 D:1947787,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFvj,IfcDuctFitting,M_Round Cross:Standard:1947789,NOTDEFINED
